,Summary,Passage,Style
25,우주 공간에 쏘아 올리는 데 성공함으로써 우주 개발에 한 걸음 더 앞서나갔다. 이에 자극받은 미국은 1958년 미항공우주국을 설립했지만소련에 한 발짝씩 뒤지고 있었다.,"우주 공간에 쏘아 올리는 데 성공함으로써 우주 개발에 한 걸음 더 앞서나갔다.
이에 자극받은 미국은 1958년 미항공우주국을 설립했지만소련에 한 발짝씩 뒤지고 있었다.
1961년 04월 유리 가가린이인류 최초로 우주여행을 마치고 귀환함으로서 미국의 자존심을 건드렸다.
이에 케네디 대통령이 직접 나선 것이다.
미국은 발탐사의 전쟁기지로 이곳 휴스턴을 택했다.
휴스턴을 찾는 관광객이라면 누구나 가보고 싶어 하는 곳 미 항공우주국 NASA다.
다운타운에서 남동쪽으로30여 킬로미터에 위치한 이곳의 공식 명칭은,
린든 비존슨 스페이스 센터다.
텍사스 출신 36대존슨 대통령의 이름에서 따왔다.
이곳의 본격적인 관광은 001시간 반짜리 트렘투어 놀이공원에서 흔히 만나는 코끼리 열차 같은 걸 타고 둘러보는 투 어다.",Painterly art
26,아폴로 11호를 시작으로 17호까지 6번에 걸쳐 모두 12명의 우주인들이달 표면을 탐사하고 돌아왔다. 바로 이들이 인류 최초로 달에 간 우주인들이다.,"통제 속에서 이루어진다.
아직도 이곳에서 우주비행사들을 훈련시키고 우주탐험 관련 업무들이 진행되고 있기 때문이다.
멀리 우주로켓이 그려져 있는 건물이 보인다.
거대한 컨테이너 창고 안에세턴 5호 로켓이 누워 있다 아폴로 11호의 달 착륙을 가능하게 했던 바로 그 로켓이다.
이 로켓에 실려 탐사를 나섰던 아폴로11호 비행사들은 달 착륙에 성공했다.
1969년 07월의 일이다.
바로 이들이 인류 최초로 달에 간 우주인들이다.
아폴로 11호를 시작으로 17호까지 6번에 걸쳐 모두 12명의 우주인들이달 표면을 탐사하고 돌아왔다.
또 다른 건물 내부로 가는 길 입구에 아폴로 우주비행사들이 사용했던 시계들이여 행자의 눈길을 끈다.
아폴로 우주선의 통제실이다.
생각보다 작고 초라하다.",Painterly art
27,"텍사스호다. 1911년에 건조된 이 배는 그동안 수리와 리모델링을 거쳐 지금의 모습을 갖추고 있다. 길이 175m로 세계 1, 2차 대전에 참전한 역전의 용사다.","멕시코만과 휴스턴을 이어주는 내항 휴스턴은 멕시코만에서 내륙으로 80km 안쪽에 위치해 있다.
주변에는 미국 최대 석유화학공업중심지임을 자랑하듯 공장으로 가득 차 있다.
멕시코와의 독립전쟁 당시 마지막 전투가 있었던 샌 제신토 역사지구에,
퇴역한 전함이 한 척 있다.
텍사스호다.
길이 175m로 세계 1, 2차 대전에 참전한 역전의 용사다.
1, 2차 세계대전에 모두 참가한 전함으로는 현재까지 남아 있는 유일한 배라고 한다.
1911년에 건조된 이 배는 그동안 수리와 리모델링을 거쳐 지금의 모습을 갖추고 있다.
1차 대전 중에는 대서양 함대 소속으로 북해에 배치됐고 2차 대전 중에는 북아프리카와 노르망디 상륙작전,
일본 오키나와 전투에도 참가했다.
갑판 뱃머리에는 2차 대전 때 사용했다는 대포들이 그대로 장착돼 있다.",Painterly art
28,백과사전에서 샌 안토니오를 찾아보면 첫 줄에 인구 140만의 공업도시라고 소개돼 있다. 그런데 사방을 아무리 둘러봐도 굴뚝이나 공장이 보이지 않는다.,"기념탑이 있다.
백과사전에서 샌 안토니오를 찾아보면 첫 줄에 인구 140만의 공업도시라고 소개돼 있다.
그런데 사방을 아무리 둘러봐도 굴뚝이나 공장이 보이지 않는다.
백과사전에 공업도시 대신관광도시란 단어를 앞줄에 써넣어야 할 것 같다.
샌 안토니오를 대표하는 최고의 관광지 알라모 성체의 파사드에는 고난의 역사를 보여주는 흔적들이 그대로 남아 있다.
이번 여행 중 모든 건물에 들어갈 때입장료를 냈지만 이곳은 무료다.
그런데 내부 촬영을 못하게 한다.
알라모의 왼쪽 입구에는 텍사스 남부에서 흔하게 볼 수 있는 오크나무 한 그루가 있다.
1912년 당시 40년 된 나무를 이곳에 옮겨 심었다고 한다.
알라모 전투의 희생자를 기리기 위한 것 이었다.
나무 아래 우물이 있다.
관광객들은 그곳에 동전을 던져 당시 희생된 영웅들을 기리며 소원을 빈다.",Painterly art
29,중국의 급격한 변화는하니 족들의 생활에도 영향을 끼쳤다. 마을이 관광단지가 되면서 숙박업소도 많이 생기고 관광객들을 대상으로 일을 하는 사람들이 많아졌다.,"울긋불긋한 논들이 스테인드글라스 같다.
마을 사람들이 일을 하는 모습도 드문드문 눈에 띈다.
이 논들은 하니족이 만든 것이다.
하니족의 마을로 들어가봤다.
중국의 하니족은 1070만명 정도로 추정되는 데 대부분이 윈난성에 산다.
하니족은 전통적으로 남성 중심의 사회로 여성들에게 노동의 부담이 크다고 한다.
거리 곳곳에 등짐을 진 여자들의 모습이 보인다.
집을 짓는 힘든 일에도 여자들이 많이 보인다.
중국의 급격한 변화는하니 족들의 생활에도 영향을 끼쳤다.
거리 한쪽에 인민회관이 구시대의 유물처럼 버려져 있다.
마을이 관광단지가 되면서 숙박업소도 많이 생기고 관광객들을 대상으로 일을 하는 사람들이 많아졌다.
일몰 명소로 유명한 노후치 제전으로 갔다.
전망대에는 좋은 자리를 잡기 위해 사진 애호가들이 진을 치고 있다.",Painterly art
30,갈라파고스에서는 동물과 사람 사이공존의 질서가 자연스럽게 형성되고 있었다. 이구아나가 천연덕스럽게 헤엄치고 해변 위에 구름은 두둥실 떠가고 사람들은 걱정이 없어 보였다.,"육지 이구아나가 척박한 갈라파고스 육지에서 먹을 것이 부족하자 바닷속의 해초나 작은 생물을 먹을 수있는 바다이구아나로 진화했다고 한다.
슬쩍 다가서보지만 이구아나는 사람을 피하는 기색이 별로 없어 보였다.
사람들이 자신을 귀찮게 하지 않는다는 것을 이구아나는 체득한 것이다.
해변 안쪽 만사해변에는 수영하는 사람들로 붐볐다.
맹그로브숲속에서 사람들은 휴식을 취하고 있었다.
자세히 보니 사람들 사이에이구아 나가 자연스럽게 어울리고 있었다
.갈라파고스에서는 동물과 사람 사이공존의 질서가 자연스럽게 형성되고 있었다.
이구아나가 천연덕스럽게 헤엄치고 해변 위에 구름은 두둥실 떠가고 사람들은 걱정이 없어 보였다.
요트를 타고 맹그로브숲 속 바다에서 스노클링을 하기로 했다.
맹그로브숲은 동물들이 살 수 있는 은신처다.",Painterly art
31,"이번에 가게 되는 다이빙 포인트는 시모 어섬 근해다. 드디어 다이빙 포인트에 도착했다. 나도 이번 잠수에서 상어를 비롯해 귀상어와 대형 가오리,거북이나 큰 그룹의 고기떼를 주로 관찰하는 것을 목표로 삼았다.","갈라파고스 산맥에 부딪쳐 위로 올라오는데 이때 적도의 햇볕을 받아 식물성 플랑크톤이 엄청나게 증식을 한다. 
이로 인해 수많은 물고기들이 모여들게 되고 작은 물고기를 따라 상어와 고래 등 대형 어류들도 모여든다. 
이번에 가게 되는 다이빙 포인트는 시모 어섬 근해다. 
가는 도중 다이버마스터가 다이버들에게 다이빙할 지역의 지형과 주의사항에 대해 브리핑을 해 준다. 
드디어 다이빙 포인트에 도착했다. 
다이버들은 큰 기대를 안고 고무보트에 오른다. 
나도 이번 잠수에서 상어를 비롯해 귀상어와 대형 가오리,
거북이나 큰 그룹의 고기떼를 주로 관찰하는 것을 목표로 삼았다. 
바닷속 세상은 스스로 준비된 자들에게만 진풍경을 펼쳐 보인다고 한다. 
다이버들은 서로 의지하며 천천히 내려간다. 
금관악기 코르넷처럼 생긴 물고기가 눈앞에 나타났다 사라진다.",Painterly art
32,이스탄불의 육상교통은 트램과 버스 그리고 돌후쉬라 부르는 승합차다. 손가락 하나만 들어도 아무 데서나 선다는 미니버스를 타고 유럽지역의 구시가지로 들어가기로 했다.,"유럽으로 출근하기 위한 시민들로 인해 배는 항상 110,000원이다.
사람들은 보통 배에서 빵과 함께 차나 주스로 아침을 대신한다.
배는 30분 안에 유럽지역에 도착한다.
이스탄불의 육상교통은 트램과 버스 그리고 돌후쉬라 부르는 승합차다.
손가락 하나만 들어도 아무 데서나 선다는 미니버스를 타고 유럽지역의 구시가지로 들어가기로 했다.
요금을 앞사람에게 전달하는 것이 신기하다.
110,000원버스 안에서 요금이 기사에게 제대로 전달될까 궁금해 하는데 잠시 후 더 놀랄 일이 벌어진다.
거스름돈이 되돌아온다는 사실.
10원 한 푼 틀림이 없다.
터키 방문 첫 날부터 신선한 충격이다.
유럽지역을 조망하기 위해 금강만의 북쪽에 위치한 갈라타탑에 오른다.
66m 높이의 탑 위에 서면 유럽지역이 한 눈에 들어온다.",Painterly art
33,갈라타다리에서는 잡은 물고기를 즉석에서 파는 어시장이 형성된다. 일반 시장보다 훨씬 싼 가격에 물고기를 살 수 있다. 밤이 돼도 사람들이 떠나지 않는다. 다리 아래에서 새어 나오는 불빛을 보고 물고기들이 몰려오기 때문이다.,밤이 돼도 사람들이 떠나지 않는다. 다리 아래에서 새어 나오는 불빛을 보고 물고기들이 몰려오기 때문이다. 새벽006시부터 밤 오후 12시까지 매일이 자리에서 낚시를 한다는 이 사람이 갈라타다리 최고의 낚시꾼이다. 그의 몸동작이 갑자기 빨라졌다. 낚싯대에 걸린 물고기가 계속 올라온다. 갈라타다리에서는 잡은 물고기를 즉석에서 파는 어시장이 형성된다. 일반 시장보다 훨씬 싼 가격에 물고기를 살 수 있다. 터키 사람들이 적어도 하루 석 잔 이상 마신다는 터키차. 쌀쌀한 밤공기를 데워줄 훈훈한 보약이다. 갈라타다리 옆 에미노뉴선착장의 명물 고등어케밥 흔들리는 배 위에서 고등어를 굽는다. 양파와 토마토에 레몬향이 곁들여지면 생선 비린내도 덜 나고 고등어 특유의 담백한 맛이 살아난다. 저녁 007시에서 009시 시민들의 퇴근시간이면 항상 줄을 서야 한다.,Painterly art
34,오스만제국의 첫 도읍지 부르사로 가는 길 잘 닦여진 마르마라해 해변도로로약 003시간 정도 달린다. 부르사에는 터키 역사상 가장 강력했던 오스만의 유적이 많이 남아 있다.,"40분 쯤 달렸을까 말이 쉬어야 한단다.
말이 쉴 수 있는 곳에 다다랐을 때 섬을 조망해 볼 수 있는 멋진 장소가 기다린다.
추방된 왕자들의 섬 마차여행을 하며 중세로 돌아가고 싶다면 뷰육섬은 정말 이색적인 휴가지다.
이스탄불로 돌아오는 길에 보는 루멜리 히사르 오스만제국이 비잔틴제국을 공격하기 위해 세운 성체다.
터키 건국의 아버지 아타 튀르크를 탄생시킨최고의 명문 쿨렐리군사고등학교 아시아와 유럽을 잇는 보스포루스대교의 야경은그 어느 다리보다도 아름답다.
오스만제국의 첫 도읍지 부르사로 가는 길 잘 닦여진 마르마라해 해변도로로약 003시간 정도 달린다.
부르사에는 터키 역사상 가장 강력했던 오스만의 유적이 많이 남아 있다.
세계에서 가장 오래된 군악대는오스만제국의 베흐테르다.
지금도 명맥을 이어가고 있는베흐테르가 봄을 맞아 공연준비에 한창이다.",Painterly art
35,오스만 양식의 주전자가 눈에 띄었다. 지금 이 마을을 유지해 주는 큰 힘은 관광이다. 현재 230가구 1500명이 거주하는이 전통마을은 과거에 비해 인구가 많이 줄어들었다.,"위층이 돌출된 형태를 보이는 것이 오스만 식 전통가옥의 특징이다.
현재 230가구 1500명이 거주하는이 전통마을은 과거에 비해 인구가 많이 줄어들었다.
구수한 냄새에 이끌려 들어가 보니 젊은 청년이 큼지막한 빵을 만들고 있다.
화덕에서 001시간 반 정도 구우면 먹음직스러운 이 빵이 완성된다고 한다.
빵은 케밥과 함께 터키인들의 주식이다.
나도 한 번 맛을 봤는데 갓 구워 낸 구수한 빵맛, 아직도 잊을 수가 없다.
지금 이 마을을 유지해 주는 큰 힘은 관광이다.
주말이면 한국을 비롯해 전 세계에서 관광객이 몰려온다.
마을을 걷다 보니 막다른 골목인 줄 알았는데 좁은 골목길이 나온다.
이 흙벽돌집은 몇 년이나 됐을까 할머니에게 허락을 받고이 오래된 가옥을 들여다보기로 했다.
외관에 비해 내부는 깨끗이 정리돼 있었다.
오스만 양식의 주전자가 눈에 띄었다.",Painterly art
